user_id,group,arpu_pre,arpu,sessions,page_load_ms
133727,B,0.0,0.0,5,406.5
133728,B,0.0,0.0,4,829.3
133729,B,0.0,98.28,5,250.6
133730,A,49.85,0.0,7,326.3
133731,A,0.0,219.46,4,693.9
133732,A,34.98,0.0,7,435.0
133733,B,0.0,29.22,2,337.3
133734,A,0.0,0.0,3,396.4
133735,A,0.0,0.0,4,442.2
133736,B,0.0,0.0,6,761.1
133737,A,0.0,0.0,5,424.7
133738,A,0.0,0.0,1,481.7
133739,B,0.0,4.1,9,181.7
133740,A,0.0,61.32,5,691.9
133741,A,0.0,0.0,3,353.6
133742,B,8.02,0.0,5,322.6
133743,A,0.0,0.0,6,372.5
133744,A,0.0,0.0,3,519.0
133745,A,0.0,0.0,3,466.1
133746,A,0.0,39.33,2,439.7
133747,B,0.0,0.0,8,509.9
133748,A,0.0,0.0,7,401.8
133749,B,0.0,4.66,7,211.6
133750,A,0.0,24.36,8,463.4
133751,A,0.0,0.0,6,193.3
133752,B,0.0,0.0,7,287.7
133753,B,0.0,0.0,5,193.2
133754,B,0.0,0.0,5,337.7
133755,B,0.0,37.41,9,552.2
133756,B,0.0,0.0,6,275.2
133757,B,0.0,0.0,7,517.3
133758,B,18.1,0.0,4,324.1
133759,B,0.0,0.0,5,467.4
133760,A,0.0,0.0,1,390.1
133761,B,0.0,25.27,2,215.5
133762,A,0.0,0.0,5,795.2
133763,B,0.0,0.0,4,392.3
133764,B,0.0,0.0,0,573.1
133765,A,64.72,0.0,5,594.1
133766,A,43.66,0.0,6,332.6
133767,A,0.0,0.0,7,466.7
133768,A,0.0,35.25,2,422.1
133769,A,0.0,0.0,4,422.9
133770,A,17.44,0.0,4,580.3
133771,B,5.75,0.0,6,450.1
133772,A,0.0,47.44,7,270.0
133773,A,68.58,0.0,10,280.8
133774,B,0.0,0.0,4,593.0
133775,A,0.0,6.23,6,272.4
133776,A,0.0,0.0,7,559.5
133777,B,0.0,0.0,5,416.9
133778,A,0.0,0.0,8,333.3
133779,B,0.0,20.27,4,349.5
133780,A,23.73,0.0,9,319.8
133781,B,0.0,44.85,5,327.6
133782,B,0.0,179.91,7,377.1
133783,B,0.0,0.0,6,344.7
133784,B,0.0,0.0,6,461.2
133785,A,0.0,0.0,5,754.1
133786,B,0.0,53.38,4,493.4
133787,B,0.0,0.0,5,372.3
133788,B,0.0,0.0,10,364.7
133789,B,20.62,0.0,7,424.4
133790,B,0.0,56.74,3,331.6
133791,A,123.29,13.5,10,415.2
133792,B,0.0,0.0,7,460.4
133793,B,30.14,0.0,4,195.7
133794,A,0.0,0.0,5,986.0
133795,A,38.73,0.0,8,401.3
133796,A,0.0,0.0,8,296.4
133797,A,22.29,4.67,5,462.9
133798,B,0.0,0.0,4,392.0
133799,A,36.0,40.05,8,675.2
133800,A,0.0,0.0,7,580.0
133801,B,0.0,33.09,2,542.4
133802,B,35.92,33.15,3,327.2
133803,A,0.0,0.0,2,451.2
133804,B,0.0,0.0,5,332.2
133805,B,0.0,57.88,5,395.1
133806,A,0.0,0.0,4,251.9
133807,A,0.0,0.0,9,319.0
133808,A,0.0,0.0,4,436.5
133809,B,52.2,0.0,9,525.6
133810,B,0.0,0.0,3,322.1
133811,B,59.17,20.45,5,422.9
133812,A,0.0,0.0,5,309.1
133813,B,33.81,20.97,4,355.6
133814,B,68.29,0.0,7,292.7
133815,A,74.66,0.0,4,480.4
133816,B,0.0,0.0,6,527.4
133817,B,0.0,0.0,7,392.2
133818,A,16.97,0.0,6,430.8
133819,A,0.0,0.0,5,488.4
133820,A,0.0,0.0,6,441.3
133821,B,82.08,0.0,7,391.2
133822,B,0.0,0.0,6,487.5
133823,B,74.45,0.0,2,669.0
133824,A,0.0,0.0,7,338.4
133825,B,0.0,8.34,3,360.4
133826,B,0.0,0.0,4,541.5
133827,A,0.0,125.11,4,306.7
133828,B,0.0,0.0,2,411.0
133829,A,0.0,0.0,8,483.1
133830,A,0.0,36.67,5,384.3
133831,B,0.0,0.0,4,781.3
133832,A,0.0,0.0,5,611.8
133833,A,0.0,0.0,3,360.2
133834,B,7.37,0.0,9,332.3
133835,B,0.0,59.86,10,357.9
133836,A,17.45,0.0,6,394.5
133837,B,0.0,0.0,4,629.1
133838,B,0.0,0.0,6,705.3
133839,A,0.0,0.0,5,629.1
133840,A,13.56,0.0,5,676.3
133841,A,55.21,0.0,9,704.9
133842,B,0.0,0.0,5,336.8
133843,B,0.0,0.0,1,295.9
133844,B,0.0,0.0,8,675.2
133845,A,25.88,0.0,2,634.8
133846,A,0.0,0.0,4,337.2
133847,B,0.0,0.0,7,580.5
133848,B,0.0,0.0,5,346.0
133849,A,36.15,0.0,9,582.4
133850,A,0.0,0.0,6,593.8
133851,A,0.0,17.6,6,357.8
133852,B,0.0,37.83,3,282.7
133853,B,0.0,46.03,5,478.0
133854,B,0.0,77.97,4,407.8
133855,B,0.0,0.0,5,402.8
133856,A,84.62,69.27,6,476.1
133857,A,0.0,0.0,6,653.7
133858,A,0.0,42.18,2,416.4
133859,B,0.0,0.0,6,375.4
133860,A,42.03,0.0,7,445.8
133861,A,8.79,0.0,4,465.2
133862,A,38.99,0.0,5,265.7
133863,A,0.0,34.54,7,340.3
133864,B,0.0,0.0,5,302.6
133865,A,0.0,0.0,5,341.5
133866,B,22.45,0.0,3,324.0
133867,B,16.37,0.0,6,497.8
133868,A,0.0,32.52,3,517.3
133869,B,0.0,26.46,6,747.7
133870,B,66.51,0.0,1,334.0
133871,B,30.34,0.0,3,646.9
133872,B,0.0,0.0,2,206.7
133873,B,60.74,0.0,2,481.9
133874,A,0.0,0.0,1,320.3
133875,A,0.0,15.48,6,436.8
133876,A,28.22,23.8,6,443.3
133877,B,0.0,0.0,8,495.1
133878,B,23.98,0.0,4,143.0
133879,A,0.0,0.0,4,384.0
133880,B,21.05,0.0,3,581.8
133881,B,0.0,0.0,7,323.9
133882,B,0.0,0.0,9,220.1
133883,A,0.0,0.0,8,129.6
133884,A,0.0,0.0,3,564.7
133885,B,109.07,0.0,5,591.3
133886,A,0.0,17.66,5,739.2
133887,A,0.0,0.0,7,298.1
133888,A,133.06,0.0,5,374.4
133889,B,0.0,0.0,5,546.6
133890,B,0.0,0.0,3,802.0
133891,B,21.28,0.0,7,416.1
133892,A,79.56,0.0,9,456.4
133893,A,0.0,0.0,3,343.9
133894,A,0.0,0.0,4,491.1
133895,A,0.0,0.0,4,537.6
133896,B,0.0,0.0,6,462.3
133897,B,0.0,0.0,4,561.9
133898,B,20.39,0.0,13,609.7
133899,A,0.0,62.57,6,247.9
133900,B,0.0,0.0,3,329.7
133901,B,0.0,0.0,6,401.5
133902,A,0.0,0.0,5,423.7
133903,A,44.26,13.69,4,468.0
133904,B,0.0,0.0,5,429.8
133905,A,58.37,0.0,2,485.6
133906,A,33.71,60.55,3,381.1
133907,B,0.0,0.0,7,638.8
133908,B,55.93,0.0,5,409.3
133909,A,0.0,14.57,4,493.8
133910,B,0.0,0.0,7,568.9
133911,B,0.0,0.0,3,320.7
133912,B,0.0,0.0,6,750.0
133913,A,0.0,31.42,4,561.4
133914,A,0.0,89.01,3,395.5
133915,A,17.5,0.0,3,444.3
133916,B,0.0,0.0,7,378.4
133917,A,35.62,0.0,10,416.5
133918,A,19.51,28.59,8,517.2
133919,A,0.0,0.0,4,346.7
133920,A,0.0,10.15,14,479.5
133921,A,0.0,37.1,3,424.7
133922,B,0.0,0.0,4,488.5
133923,B,44.28,0.0,3,526.6
133924,A,391.08,0.0,6,543.7
133925,B,0.0,0.0,2,246.1
133926,A,0.0,0.0,7,478.6
133927,B,0.0,114.89,7,482.3
133928,B,0.0,13.29,4,579.4
133929,B,0.0,41.57,5,514.9
133930,A,87.77,0.0,8,566.1
133931,B,0.0,0.0,3,646.5
133932,B,0.0,12.07,7,417.7
133933,A,0.0,22.44,2,660.3
133934,A,0.0,0.0,2,190.9
133935,B,0.0,0.0,5,281.8
133936,A,0.0,0.0,6,422.2
133937,B,10.18,53.17,0,473.6
133938,B,15.62,45.09,10,212.0
133939,B,22.25,15.21,5,282.0
133940,B,43.07,0.0,7,308.0
133941,A,0.0,0.0,0,667.6
133942,B,0.0,0.0,7,318.6
133943,A,21.0,0.0,6,370.2
133944,A,0.0,0.0,4,435.7
133945,B,0.0,0.0,5,723.7
133946,B,0.0,0.0,6,386.8
133947,B,0.0,52.17,5,459.0
133948,A,0.0,0.0,10,249.6
133949,A,0.0,0.0,3,328.4
133950,B,0.0,0.0,2,489.0
133951,B,0.0,0.0,6,422.4
133952,A,0.0,53.38,4,477.1
133953,A,0.0,0.0,3,542.2
133954,B,0.0,0.0,6,322.4
133955,A,31.3,0.0,5,614.7
133956,A,0.0,61.6,6,275.4
133957,B,0.0,0.0,7,688.8
133958,B,0.0,0.0,5,745.2
133959,A,28.62,0.0,5,877.1
133960,B,9.88,0.0,3,558.9
133961,B,0.0,0.0,2,429.1
133962,A,0.0,0.0,4,454.4
133963,A,0.0,0.0,7,464.9
133964,B,22.78,0.0,3,336.5
133965,B,0.0,0.0,3,310.3
133966,B,0.0,0.0,2,576.8
133967,A,0.0,0.0,5,351.9
133968,B,0.0,0.0,6,522.2
133969,A,30.41,0.0,4,371.5
133970,A,0.0,10.14,6,407.8
133971,B,0.0,0.0,6,419.7
133972,A,13.2,0.0,9,486.7
133973,B,9.77,0.0,6,659.6
133974,B,0.0,0.0,3,594.4
133975,A,0.0,68.74,4,383.1
133976,A,70.53,0.0,8,535.0
133977,B,124.72,0.0,4,397.8
133978,A,9.15,0.0,2,567.4
133979,B,41.71,12.3,3,330.0
133980,A,0.0,0.0,3,408.8
133981,B,140.36,10.68,12,465.8
133982,B,0.0,0.0,4,401.7
133983,B,0.0,0.0,5,368.4
133984,B,0.0,0.0,6,317.7
133985,B,0.0,15.19,8,309.3
133986,A,0.0,0.0,4,447.3
133987,A,0.0,0.0,5,362.8
133988,B,0.0,15.78,2,462.8
133989,B,0.0,0.0,2,402.0
133990,A,25.94,0.0,4,348.3
133991,B,0.0,0.0,3,477.5
133992,B,130.3,0.0,5,272.4
133993,B,0.0,0.0,8,267.3
133994,B,0.0,0.0,8,347.5
133995,A,0.0,0.0,4,362.1
133996,A,0.0,0.0,6,405.3
133997,A,14.06,0.0,0,304.3
133998,B,0.0,0.0,10,235.0
133999,A,0.0,0.0,9,485.2
134000,B,0.0,57.92,4,652.2
134001,A,0.0,0.0,7,192.3
134002,B,0.0,0.0,4,668.9
134003,A,0.0,0.0,3,425.1
134004,A,0.0,0.0,4,525.6
134005,B,0.0,48.78,4,503.8
134006,B,26.28,22.58,3,438.6
134007,B,0.0,0.0,2,281.6
134008,B,93.96,69.75,8,405.2
134009,B,0.0,0.0,6,453.7
134010,A,0.0,24.82,6,546.5
134011,B,17.04,0.0,10,530.1
134012,A,43.08,0.0,10,335.7
134013,A,0.0,0.0,6,352.8
134014,A,0.0,0.0,5,732.6
134015,A,13.25,0.0,6,365.5
134016,B,0.0,0.0,6,398.8
134017,A,0.0,35.32,3,223.9
134018,B,54.63,26.77,6,567.2
134019,A,25.04,0.0,7,430.9
134020,B,53.11,0.0,5,386.1
134021,A,0.0,0.0,9,407.7
134022,B,0.0,64.83,3,445.5
134023,A,0.0,0.0,4,472.6
134024,B,0.0,16.98,5,310.8
134025,A,0.0,46.37,5,665.1
134026,A,0.0,44.26,4,624.9
134027,B,0.0,45.11,6,905.5
134028,B,0.0,0.0,5,503.9
134029,B,0.0,0.0,3,344.7
134030,A,0.0,0.0,5,300.2
134031,B,0.0,0.0,3,448.4
134032,B,0.0,0.0,6,332.0
134033,A,30.63,19.53,8,488.9
134034,B,0.0,0.0,8,213.2
134035,A,0.0,0.0,1,386.4
134036,B,0.0,0.0,4,546.4
134037,A,27.14,0.0,3,342.6
134038,B,0.0,22.43,7,362.0
134039,A,0.0,61.91,9,339.9
134040,A,0.0,0.0,4,490.1
134041,A,0.0,0.0,2,406.9
134042,A,0.0,0.0,3,644.7
134043,B,0.0,34.98,6,284.8
134044,B,0.0,52.49,4,497.2
134045,A,0.0,31.01,6,513.2
134046,B,0.0,0.0,4,308.4
134047,B,36.53,0.0,3,421.4
134048,A,28.63,0.0,5,758.6
134049,A,22.4,33.49,2,504.6
134050,A,0.0,0.0,3,479.2
134051,B,0.0,0.0,3,620.5
134052,A,0.0,0.0,8,232.0
134053,B,18.67,0.0,3,424.7
134054,B,14.47,20.17,2,343.8
134055,B,0.0,0.0,5,562.7
134056,B,0.0,0.0,3,239.5
134057,B,61.45,0.0,4,489.7
134058,A,0.0,0.0,9,410.3
134059,B,0.0,0.0,5,668.6
134060,B,0.0,0.0,3,446.7
134061,A,0.0,38.11,5,403.7
134062,B,0.0,0.0,5,413.1
134063,B,0.0,124.21,5,493.6
134064,A,26.05,25.71,3,602.2
134065,A,0.0,0.0,4,548.3
134066,B,12.64,0.0,5,443.9
134067,B,0.0,38.02,2,397.6
134068,A,7.49,86.17,6,565.0
134069,B,0.0,51.66,6,443.7
134070,B,0.0,0.0,5,573.0
134071,A,26.48,0.0,4,335.7
134072,A,0.0,0.0,5,295.0
134073,A,0.0,0.0,7,449.6
134074,A,0.0,0.0,4,441.3
134075,B,0.0,0.0,3,582.6
134076,B,0.0,0.0,2,313.5
134077,A,0.0,0.0,5,483.0
134078,A,0.0,0.0,6,434.5
134079,B,31.21,21.06,0,406.0
134080,A,0.0,0.0,5,429.6
134081,B,16.06,147.77,5,725.4
134082,A,101.19,0.0,2,895.0
134083,B,0.0,0.0,3,501.8
134084,B,0.0,34.08,3,391.8
134085,A,0.0,0.0,3,446.5
134086,B,38.14,0.0,6,348.3
134087,B,0.0,0.0,10,515.7
134088,B,0.0,0.0,4,317.1
134089,A,0.0,0.0,6,210.5
134090,A,0.0,0.0,3,535.1
134091,A,33.91,0.0,6,391.0
134092,A,21.46,0.0,7,486.6
134093,A,0.0,0.0,4,489.3
134094,A,0.0,0.0,4,320.4
134095,B,0.0,48.15,8,324.2
134096,B,0.0,0.0,3,386.6
134097,B,0.0,0.0,2,378.5
134098,B,0.0,138.79,2,641.7
134099,B,9.36,21.19,9,800.8
134100,B,50.35,45.77,6,425.5
134101,A,62.53,8.9,4,338.3
134102,B,0.0,0.0,7,462.0
134103,B,0.0,0.0,4,555.8
134104,B,0.0,155.27,4,365.7
134105,B,0.0,0.0,7,496.6
134106,A,0.0,35.76,7,659.5
134107,A,61.32,0.0,7,388.2
134108,A,0.0,0.0,4,489.3
134109,A,0.0,0.0,8,240.1
134110,B,0.0,0.0,1,1022.6
134111,A,0.0,7.0,1,554.5
134112,A,0.0,0.0,4,443.7
134113,B,9.93,0.0,4,327.6
134114,B,0.0,18.37,6,425.4
134115,A,0.0,0.0,5,454.5
134116,A,0.0,0.0,1,605.8
134117,A,0.0,0.0,4,410.7
134118,A,0.0,0.0,3,396.3
134119,B,50.22,0.0,6,740.8
134120,A,13.51,21.78,7,603.2
134121,B,0.0,90.19,5,421.0
134122,A,0.0,25.79,8,503.0
134123,A,0.0,0.0,4,424.4
134124,B,0.0,65.12,9,451.6
134125,B,157.35,0.0,7,399.2
134126,A,0.0,0.0,2,480.3
134127,B,4.47,0.0,6,360.6
134128,A,0.0,10.22,9,355.0
134129,B,0.0,0.0,6,317.4
134130,A,19.28,0.0,2,177.0
134131,A,38.56,34.75,10,717.2
134132,B,113.12,0.0,2,257.6
134133,B,15.41,0.0,3,406.0
134134,B,0.0,0.0,2,247.2
134135,A,10.95,0.0,8,322.9
134136,B,0.0,0.0,2,497.5
134137,A,0.0,13.07,3,422.1
134138,B,0.0,0.0,6,360.7
134139,A,0.0,0.0,8,356.7
134140,A,0.0,0.0,5,339.9
134141,B,0.0,0.0,3,244.9
134142,A,0.0,0.0,4,936.1
134143,A,0.0,0.0,4,241.2
134144,B,0.0,0.0,1,568.3
134145,A,26.62,0.0,5,313.0
134146,A,0.0,0.0,3,570.1
134147,A,0.0,19.85,8,403.6
134148,B,23.15,0.0,6,542.4
134149,B,117.84,0.0,6,390.4
134150,A,0.0,0.0,3,598.3
134151,B,0.0,0.0,4,616.6
134152,B,0.0,52.31,3,407.1
134153,B,0.0,0.0,2,337.5
134154,B,0.0,64.62,1,470.4
134155,B,0.0,0.0,4,289.7
134156,B,0.0,0.0,7,185.7
134157,B,0.0,0.0,9,550.4
134158,B,130.41,330.18,6,422.3
134159,B,0.0,35.48,7,413.6
134160,B,20.07,0.0,5,274.1
134161,A,0.0,0.0,9,474.2
134162,B,0.0,100.52,9,636.2
134163,A,0.0,50.68,5,551.6
134164,A,0.0,0.0,5,412.2
134165,B,0.0,0.0,10,487.9
134166,B,0.0,8.79,7,295.0
134167,B,0.0,0.0,5,562.6
134168,B,0.0,98.12,5,349.5
134169,B,60.7,7.38,5,445.5
134170,B,30.41,0.0,4,228.2
134171,B,0.0,0.0,2,439.9
134172,A,38.48,0.0,9,670.3
134173,A,19.18,22.49,3,450.9
134174,A,5.68,0.0,6,662.2
134175,B,0.0,0.0,3,329.5
134176,A,0.0,0.0,7,453.1
134177,B,0.0,0.0,6,241.8
134178,B,0.0,14.65,5,554.2
134179,B,0.0,0.0,4,224.1
134180,B,43.26,0.0,4,325.5
134181,A,0.0,0.0,4,509.5
134182,A,0.0,0.0,5,461.1
134183,B,0.0,11.72,6,487.1
134184,A,0.0,0.0,3,310.1
134185,B,0.0,146.79,2,370.3
134186,A,66.31,0.0,6,318.6
134187,B,0.0,0.0,4,725.1
134188,A,0.0,0.0,3,375.3
134189,A,0.0,0.0,4,470.1
134190,B,39.63,0.0,4,474.5
134191,A,0.0,0.0,6,405.3
134192,A,54.9,0.0,5,465.5
134193,A,74.89,0.0,9,375.5
134194,B,0.0,0.0,5,593.3
134195,A,0.0,133.86,5,530.2
134196,B,0.0,0.0,4,688.2
134197,A,51.5,0.0,6,367.4
134198,B,0.0,0.0,9,207.0
134199,B,0.0,0.0,10,388.1
134200,A,0.0,0.0,7,317.8
134201,A,0.0,0.0,4,639.4
134202,B,0.0,0.0,7,367.8
134203,A,5.9,20.54,3,229.8
134204,B,0.0,0.0,4,677.9
134205,B,56.77,236.51,10,385.9
134206,A,0.0,0.0,2,903.3
134207,A,0.0,0.0,3,209.7
134208,B,0.0,52.94,4,545.4
134209,B,34.43,0.0,10,837.4
134210,A,0.0,8.66,6,493.3
134211,A,42.74,0.0,1,302.3
134212,B,0.0,18.4,8,313.1
134213,B,0.0,0.0,6,363.0
134214,A,0.0,18.12,8,452.6
134215,A,0.0,0.0,6,427.9
134216,A,0.0,0.0,12,487.0
134217,B,20.96,0.0,8,637.5
134218,B,0.0,0.0,6,318.5
134219,B,42.81,15.71,5,431.3
134220,A,14.72,34.09,4,427.1
134221,B,0.0,0.0,8,265.8
134222,A,19.0,0.0,4,183.2
134223,B,0.0,0.0,3,498.1
134224,A,0.0,28.56,3,370.0
134225,A,0.0,0.0,5,444.7
134226,A,0.0,0.0,4,786.4
134227,A,0.0,0.0,3,490.2
134228,A,18.26,0.0,10,488.0
134229,A,0.0,0.0,7,327.0
134230,A,40.6,0.0,7,317.1
134231,A,64.61,0.0,3,317.3
134232,A,0.0,0.0,11,402.3
134233,B,13.04,0.0,4,821.6
134234,B,0.0,0.0,5,511.4
134235,A,12.32,0.0,9,407.9
134236,A,0.0,17.59,5,298.2
134237,A,27.71,0.0,5,293.3
134238,B,0.0,18.07,4,376.9
134239,A,93.02,0.0,10,351.0
134240,A,36.65,0.0,5,628.5
134241,B,0.0,0.0,5,186.7
134242,B,0.0,0.0,2,590.5
134243,A,0.0,0.0,3,242.7
134244,A,0.0,57.31,9,404.8
134245,B,13.02,0.0,7,493.9
134246,B,27.31,0.0,1,440.2
134247,A,18.39,0.0,5,421.0
134248,A,0.0,0.0,1,489.3
134249,B,0.0,0.0,1,233.2
134250,A,0.0,0.0,4,510.8
134251,B,7.71,0.0,4,255.8
134252,B,0.0,0.0,4,476.1
134253,B,0.0,0.0,6,431.2
134254,B,41.18,25.7,4,163.1
134255,B,0.0,0.0,2,251.7
134256,B,0.0,0.0,5,543.6
134257,B,28.12,40.4,4,426.9
134258,A,0.0,0.0,3,369.3
134259,A,0.0,0.0,5,505.8
134260,A,23.24,0.0,5,424.9
134261,A,15.1,0.0,7,459.8
134262,B,0.0,0.0,6,591.1
134263,B,39.92,0.0,4,640.2
134264,B,56.13,0.0,3,498.2
134265,B,0.0,31.82,6,397.0
134266,A,0.0,0.0,2,547.3
134267,A,13.03,0.0,4,217.0
134268,B,0.0,0.0,2,299.1
134269,B,0.0,0.0,2,425.9
134270,B,37.87,0.0,4,630.8
134271,B,0.0,0.0,4,403.0
134272,B,0.0,0.0,4,198.4
134273,B,0.0,27.19,5,484.9
134274,B,45.77,0.0,5,460.7
134275,A,52.44,11.63,5,736.7
134276,A,0.0,0.0,2,363.1
134277,B,36.59,0.0,7,589.1
134278,A,0.0,0.0,6,358.8
134279,B,0.0,0.0,6,549.2
134280,A,51.88,0.0,2,473.5
134281,B,13.6,0.0,3,675.5
134282,A,0.0,0.0,2,295.5
134283,A,0.0,0.0,5,595.2
134284,B,0.0,0.0,3,538.7
134285,A,0.0,0.0,4,432.6
134286,B,0.0,47.29,5,441.6
134287,A,0.0,0.0,5,479.2
134288,B,0.0,55.92,4,329.9
134289,A,0.0,37.16,9,573.3
134290,A,46.42,0.0,4,797.4
134291,A,0.0,0.0,2,397.9
134292,A,69.05,101.84,5,238.6
134293,B,119.45,0.0,3,602.1
134294,A,0.0,0.0,4,423.4
134295,B,132.27,0.0,13,469.9
134296,A,0.0,66.36,4,572.9
134297,A,0.0,0.0,5,520.1
134298,A,0.0,0.0,6,373.8
134299,A,0.0,0.0,8,540.5
134300,A,0.0,0.0,5,288.8
134301,A,0.0,0.0,3,386.5
134302,B,0.0,43.3,4,247.1
134303,A,0.0,42.75,5,580.9
134304,A,0.0,0.0,7,458.6
134305,B,0.0,0.0,4,348.7
134306,A,29.71,7.68,2,386.0
134307,B,162.95,73.33,3,543.6
134308,B,0.0,0.0,0,669.0
134309,A,0.0,0.0,2,341.7
134310,B,0.0,111.57,6,549.0
134311,B,48.7,0.0,3,432.0
134312,B,0.0,39.44,5,296.8
134313,A,58.71,19.05,2,209.7
134314,B,0.0,0.0,8,534.5
134315,A,27.27,0.0,9,475.7
134316,B,0.0,0.0,7,227.8
134317,B,0.0,0.0,6,743.0
134318,B,0.0,0.0,4,465.6
134319,A,16.23,303.14,3,271.6
134320,A,53.65,0.0,8,256.9
134321,B,0.0,19.16,4,634.4
134322,B,0.0,0.0,4,386.2
134323,A,0.0,108.9,5,518.6
134324,A,0.0,0.0,5,617.0
134325,B,0.0,0.0,7,411.5
134326,B,0.0,0.0,3,330.5
134327,B,0.0,0.0,6,399.3
134328,A,0.0,55.96,6,549.7
134329,A,0.0,0.0,4,301.2
134330,B,0.0,0.0,4,559.6
134331,A,0.0,26.03,9,451.1
134332,B,0.0,0.0,8,270.2
134333,B,15.6,0.0,3,287.2
134334,B,0.0,0.0,10,531.4
134335,B,0.0,0.0,4,444.3
134336,A,34.71,0.0,4,602.0
134337,A,30.58,0.0,5,299.5
134338,B,19.07,0.0,6,445.2
134339,B,0.0,0.0,5,748.1
134340,A,0.0,0.0,7,400.8
134341,A,119.93,57.37,5,392.0
134342,B,30.13,0.0,4,426.6
134343,B,0.0,0.0,4,619.9
134344,A,111.03,0.0,8,647.1
134345,B,0.0,0.0,4,346.6
134346,B,0.0,0.0,4,559.5
134347,B,82.08,33.81,10,542.3
134348,A,0.0,0.0,7,447.1
134349,B,85.08,0.0,4,535.7
134350,B,0.0,0.0,6,429.7
134351,A,0.0,0.0,7,363.1
134352,A,0.0,0.0,2,343.3
134353,B,0.0,0.0,4,310.8
134354,A,0.0,15.46,4,452.1
134355,A,0.0,0.0,7,365.9
134356,B,14.62,0.0,10,261.4
134357,B,149.37,54.54,6,349.6
134358,B,0.0,50.17,5,573.7
134359,A,34.07,0.0,6,252.7
134360,A,13.17,0.0,8,335.7
134361,A,0.0,37.82,7,352.7
134362,B,0.0,0.0,5,322.8
134363,A,0.0,0.0,4,294.0
134364,A,0.0,0.0,5,427.0
134365,A,38.44,0.0,4,437.0
134366,B,11.84,0.0,5,390.5
134367,A,37.21,0.0,4,448.2
134368,A,0.0,0.0,6,344.2
134369,B,0.0,0.0,5,244.6
134370,A,0.0,0.0,5,459.1
134371,B,0.0,0.0,2,423.6
134372,A,0.0,0.0,2,796.0
134373,A,189.27,0.0,7,428.3
134374,A,0.0,0.0,10,490.7
134375,A,60.04,0.0,10,411.5
134376,B,0.0,0.0,5,391.3
134377,B,0.0,21.41,5,735.7
134378,A,0.0,0.0,4,327.5
134379,A,0.0,27.71,3,518.8
134380,B,16.04,22.82,5,701.1
134381,A,0.0,10.21,4,343.9
134382,A,0.0,0.0,7,562.2
134383,B,0.0,0.0,3,575.2
134384,A,0.0,18.5,6,542.0
134385,A,20.29,0.0,3,447.7
134386,A,0.0,0.0,3,546.5
134387,B,0.0,0.0,6,267.9
134388,A,55.87,0.0,10,212.1
134389,A,70.64,0.0,3,393.6
134390,B,0.0,0.0,4,442.5
134391,B,27.82,0.0,7,814.1
134392,B,0.0,61.32,5,506.2
134393,A,39.51,5.77,10,391.7
134394,A,0.0,0.0,5,427.6
134395,B,0.0,0.0,6,297.5
134396,A,89.92,25.38,5,458.0
134397,B,0.0,0.0,3,313.3
134398,B,0.0,0.0,5,358.1
134399,B,0.0,0.0,6,353.6
134400,B,0.0,0.0,5,281.7
134401,A,31.19,63.16,3,321.3
134402,B,0.0,33.34,5,637.6
134403,B,11.81,82.82,4,292.6
134404,B,19.47,81.9,6,370.3
134405,B,0.0,68.01,5,366.7
134406,B,72.54,48.36,3,449.6
134407,A,0.0,0.0,9,257.9
134408,A,19.06,0.0,3,376.1
134409,A,35.11,35.84,5,435.6
134410,A,0.0,0.0,3,263.5
134411,A,0.0,0.0,5,641.9
134412,B,0.0,0.0,9,349.5
134413,A,31.17,0.0,8,489.0
134414,A,21.45,0.0,4,442.5
134415,B,0.0,0.0,2,196.7
134416,A,0.0,69.74,4,279.6
134417,A,46.17,0.0,7,486.4
134418,B,0.0,103.47,9,532.6
134419,A,18.82,0.0,3,388.8
134420,A,0.0,0.0,3,462.3
134421,B,22.73,0.0,6,136.4
134422,A,0.0,0.0,5,660.8
134423,B,0.0,0.0,10,514.6
134424,A,18.18,35.77,5,400.0
134425,A,0.0,17.02,9,402.0
134426,A,110.24,0.0,5,475.5
134427,B,0.0,16.52,2,493.5
134428,A,0.0,0.0,6,378.7
134429,A,0.0,0.0,6,500.4
134430,A,0.0,0.0,4,442.7
134431,A,0.0,37.35,5,594.6
134432,A,15.13,0.0,4,445.4
134433,B,101.6,110.24,8,358.5
134434,A,0.0,0.0,1,258.5
134435,B,18.34,48.91,2,714.0
134436,B,0.0,0.0,10,322.7
134437,A,0.0,0.0,4,221.6
134438,A,0.0,0.0,7,358.1
134439,A,0.0,0.0,10,362.9
134440,B,0.0,48.54,5,737.4
134441,B,0.0,0.0,5,311.2
134442,A,16.28,0.0,9,308.7
134443,A,0.0,0.0,4,345.9
134444,A,0.0,12.48,9,679.4
134445,A,67.78,30.29,10,373.8
134446,A,19.64,0.0,5,460.8
134447,B,0.0,14.54,7,301.5
134448,A,0.0,0.0,4,388.2
134449,A,0.0,0.0,3,669.1
134450,B,0.0,0.0,6,485.2
134451,B,34.47,0.0,6,322.2
134452,A,0.0,101.23,2,504.0
134453,A,0.0,0.0,3,513.5
134454,A,41.87,36.91,5,515.9
134455,A,0.0,0.0,3,562.9
134456,B,0.0,0.0,6,498.2
134457,A,0.0,0.0,5,614.7
134458,B,0.0,100.05,6,588.1
134459,B,0.0,71.75,2,692.0
134460,A,0.0,0.0,5,758.3
134461,A,0.0,28.02,5,758.0
